cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.905839179891924,0.0008964394882089,0.01
10,Li7,"(n,Xt)",0.0931607663271101,0.0001849324754297,0.01
6,Li6,"(n,Xt)",0.0658083161073899,0.0001891967620596,0.01
6,Li7,"(n,Xt)",0.0242324350043036,3.5007700336414456e-05,0.01
20,Li6,"(n,Xt)",0.9612399153672416,0.0011684639200837,7.5
20,Li7,"(n,Xt)",0.087754372104354,0.0001844676059165,7.5
17,Li6,"(n,Xt)",0.1158584131674748,0.0002107821518799,7.5
17,Li7,"(n,Xt)",0.0229337913563873,3.559999384051048e-05,7.5
30,Li6,"(n,Xt)",0.9709205875791648,0.0011377808066383,15.0
30,Li7,"(n,Xt)",0.0823598700683536,0.0001707629218769,15.0
27,Li6,"(n,Xt)",0.143532866075926,0.0004145918433608,15.0
27,Li7,"(n,Xt)",0.0216318507014204,3.383209963721198e-05,15.0
37,Li7,"(n,Xt)",0.019877554103984,3.090554476903315e-05,25.0
37,Li6,"(n,Xt)",0.1682494660198601,0.0003734691738959,25.0
40,Li7,"(n,Xt)",0.0752204778088955,0.0001613177957956,25.0
40,Li6,"(n,Xt)",0.9730864528593466,0.0010121851968093,25.0
50,Li6,"(n,Xt)",0.9647091985819232,0.0015606292909598,50.0
50,Li7,"(n,Xt)",0.0577413471774381,0.0001297520025497,50.0
47,Li6,"(n,Xt)",0.2098229192612302,0.0004947219508127,50.0
47,Li7,"(n,Xt)",0.0154910556514525,2.0935212153808832e-05,50.0
60,Li6,"(n,Xt)",0.9552046292027252,0.0014381747107288,75.0
60,Li7,"(n,Xt)",0.040665729051993,9.864677377840846e-05,75.0
57,Li6,"(n,Xt)",0.2368836638248009,0.000288622683465,75.0
57,Li7,"(n,Xt)",0.0110773960792083,1.5292970631639278e-05,75.0
70,Li6,"(n,Xt)",0.944968627095274,0.0015175993097693,99.99
70,Li7,"(n,Xt)",0.0240225895002153,5.291244680341126e-05,99.99
67,Li6,"(n,Xt)",0.2580169700088163,0.0002698871724915,99.99
67,Li7,"(n,Xt)",0.0066428731675753,8.478203037915481e-06,99.99
