cell,nuclide,score,mean,std. dev.,enrichment
10,Li6,"(n,Xt)",0.9110478752412268,0.0017448903318056,0.01
10,Li7,"(n,Xt)",0.0947342423990003,0.0002134382426911,0.01
6,Li6,"(n,Xt)",0.0732465270924592,0.0002208618704798,0.01
6,Li7,"(n,Xt)",0.0249860376614952,4.1386010911933554e-05,0.01
20,Li6,"(n,Xt)",0.952725039823207,0.0014119426699808,7.5
20,Li7,"(n,Xt)",0.0897017830810457,0.000205587655785,7.5
17,Li6,"(n,Xt)",0.1167923194344111,0.0002622467613377,7.5
17,Li7,"(n,Xt)",0.0237457791569037,3.671617201745603e-05,7.5
30,Li6,"(n,Xt)",0.9604401842130516,0.0008237260736788,15.0
30,Li7,"(n,Xt)",0.0846768562522967,0.0001901670853037,15.0
27,Li6,"(n,Xt)",0.1424623824718163,0.0003207392050377,15.0
27,Li7,"(n,Xt)",0.0225191827491106,3.4040107023486366e-05,15.0
37,Li7,"(n,Xt)",0.0208611168503724,3.084819423691731e-05,25.0
37,Li6,"(n,Xt)",0.1660089070238719,0.0002603933913868,25.0
40,Li7,"(n,Xt)",0.0779844088698236,0.0001913218113968,25.0
40,Li6,"(n,Xt)",0.9638310090812436,0.0011762470972935,25.0
50,Li6,"(n,Xt)",0.9577954118048452,0.0011147499604857,50.0
50,Li7,"(n,Xt)",0.0616361411649233,0.0001508871178593,50.0
47,Li6,"(n,Xt)",0.2059885456167011,0.0003271375796758,50.0
47,Li7,"(n,Xt)",0.0167146126402731,2.3216735186934632e-05,50.0
60,Li6,"(n,Xt)",0.9491183168904131,0.0011569243222509,75.0
60,Li7,"(n,Xt)",0.0455928611166667,0.0001084507710355,75.0
57,Li6,"(n,Xt)",0.2327368663199736,0.0003298489492024,75.0
57,Li7,"(n,Xt)",0.0125493287737833,1.7054657647766637e-05,75.0
70,Li6,"(n,Xt)",0.9401123101783404,0.0014003292149461,99.99
70,Li7,"(n,Xt)",0.0299679525063762,7.113912589885904e-05,99.99
67,Li6,"(n,Xt)",0.2530714686175703,0.0005078891406926,99.99
67,Li7,"(n,Xt)",0.0083618449592305,1.0801298246454067e-05,99.99
